=====================
K = 18
BestFitness	Seconds	Generations
16	1604	5609
16	1604	5610
16	1604	5611
16	1604	5612
16	1605	5613
16	1605	5614
16	1605	5615
16	1605	5616
16	1606	5617
16	1606	5618
16	1606	5619
16	1606	5620
16	1607	5621
16	1607	5622
16	1607	5623
16	1608	5624
16	1608	5625
16	1608	5626
16	1608	5627
16	1609	5628
16	1609	5629
16	1609	5630
16	1609	5631
16	1610	5632
16	1610	5633
16	1610	5634
16	1610	5635
16	1611	5636
16	1611	5637
16	1611	5638
16	1611	5639
16	1612	5640
16	1612	5641
16	1612	5642
16	1612	5643
16	1613	5644
16	1613	5645
16	1613	5646
16	1613	5647
16	1614	5648
16	1614	5649
16	1614	5650
16	1614	5651
16	1615	5652
16	1615	5653
16	1615	5654
16	1615	5655
16	1616	5656
16	1616	5657
16	1616	5658
16	1617	5659
16	1617	5660
16	1617	5661
16	1617	5662
16	1618	5663
16	1618	5664
16	1618	5665
16	1618	5666
16	1619	5667
16	1619	5668
16	1619	5669
16	1619	5670
16	1620	5671
16	1620	5672
16	1620	5673
16	1620	5674
16	1621	5675
16	1621	5676
16	1621	5677
16	1621	5678
16	1622	5679
16	1622	5680
16	1622	5681
16	1622	5682
16	1623	5683
16	1623	5684
16	1623	5685
16	1624	5686
16	1624	5687
16	1624	5688
16	1624	5689
16	1625	5690
16	1625	5691
16	1625	5692
16	1625	5693
16	1626	5694
16	1626	5695
16	1626	5696
16	1626	5697
16	1627	5698
16	1627	5699
16	1627	5700
16	1627	5701
16	1628	5702
16	1628	5703
16	1628	5704
16	1628	5705
16	1629	5706
16	1629	5707
16	1629	5708
16	1630	5709
16	1630	5710
16	1630	5711
16	1630	5712
16	1631	5713
16	1631	5714
16	1631	5715
16	1631	5716
16	1632	5717
16	1632	5718
16	1632	5719
16	1632	5720
16	1633	5721
16	1633	5722
16	1633	5723
16	1633	5724
16	1634	5725
16	1634	5726
16	1634	5727
16	1634	5728
16	1635	5729
16	1635	5730
16	1635	5731
16	1636	5732
16	1636	5733
16	1636	5734
16	1636	5735
16	1637	5736
16	1637	5737
16	1637	5738
16	1637	5739
16	1638	5740
16	1638	5741
16	1638	5742
16	1638	5743
16	1639	5744
16	1639	5745
16	1639	5746
16	1639	5747
16	1640	5748
16	1640	5749
16	1640	5750
16	1640	5751
16	1641	5752
16	1641	5753
16	1641	5754
16	1642	5755
16	1642	5756
16	1642	5757
16	1642	5758
16	1643	5759
16	1643	5760
16	1643	5761
16	1643	5762
16	1644	5763
16	1644	5764
16	1644	5765
16	1644	5766
16	1645	5767
16	1645	5768
16	1645	5769
16	1645	5770
16	1646	5771
16	1646	5772
16	1646	5773
16	1646	5774
16	1647	5775
16	1647	5776
16	1647	5777
16	1648	5778
16	1648	5779
16	1648	5780
16	1648	5781
16	1649	5782
16	1649	5783
16	1649	5784
16	1649	5785
16	1650	5786
16	1650	5787
16	1650	5788
16	1650	5789
16	1651	5790
16	1651	5791
16	1651	5792
16	1651	5793
16	1652	5794
16	1652	5795
16	1652	5796
16	1652	5797
16	1653	5798
16	1653	5799
16	1653	5800
16	1653	5801
16	1654	5802
16	1654	5803
16	1654	5804
16	1654	5805
16	1655	5806
16	1655	5807
16	1655	5808
16	1656	5809
16	1656	5810
16	1656	5811
16	1656	5812
16	1657	5813
16	1657	5814
16	1657	5815
16	1657	5816
16	1658	5817
16	1658	5818
16	1658	5819
16	1658	5820
16	1659	5821
16	1659	5822
16	1659	5823
16	1659	5824
16	1660	5825
16	1660	5826
16	1660	5827
16	1660	5828
16	1661	5829
16	1661	5830
16	1661	5831
16	1661	5832
16	1662	5833
16	1662	5834
16	1662	5835
16	1663	5836
16	1663	5837
16	1663	5838
16	1663	5839
16	1664	5840
16	1664	5841
16	1664	5842
16	1664	5843
16	1665	5844
16	1665	5845
16	1665	5846
16	1665	5847
16	1666	5848
16	1666	5849
16	1666	5850
16	1666	5851
16	1667	5852
16	1667	5853
16	1667	5854
16	1667	5855
16	1668	5856
16	1668	5857
16	1668	5858
16	1668	5859
16	1669	5860
16	1669	5861
16	1669	5862
16	1669	5863
16	1670	5864
16	1670	5865
16	1670	5866
16	1671	5867
16	1671	5868
16	1671	5869
16	1671	5870
16	1672	5871
16	1672	5872
16	1672	5873
16	1672	5874
16	1673	5875
16	1673	5876
16	1673	5877
16	1673	5878
16	1674	5879
16	1674	5880
16	1674	5881
16	1674	5882
16	1675	5883
16	1675	5884
16	1675	5885
16	1675	5886
16	1676	5887
16	1676	5888
16	1676	5889
16	1677	5890
16	1677	5891
16	1677	5892
16	1677	5893
16	1678	5894
16	1678	5895
16	1678	5896
16	1678	5897
16	1679	5898
16	1679	5899
16	1679	5900
16	1679	5901
16	1680	5902
16	1680	5903
16	1680	5904
16	1680	5905
16	1681	5906
16	1681	5907
16	1681	5908
16	1681	5909
16	1682	5910
16	1682	5911
16	1682	5912
16	1683	5913
16	1683	5914
16	1683	5915
16	1683	5916
16	1684	5917
16	1684	5918
16	1684	5919
16	1684	5920
16	1685	5921
16	1685	5922
16	1685	5923
16	1685	5924
16	1686	5925
16	1686	5926
16	1686	5927
16	1686	5928
16	1687	5929
16	1687	5930
16	1687	5931
16	1687	5932
16	1688	5933
16	1688	5934
16	1688	5935
16	1688	5936
16	1689	5937
16	1689	5938
16	1689	5939
16	1690	5940
16	1690	5941
16	1690	5942
16	1690	5943
16	1691	5944
16	1691	5945
16	1691	5946
16	1691	5947
16	1692	5948
16	1692	5949
16	1692	5950
16	1692	5951
16	1693	5952
16	1693	5953
16	1693	5954
16	1694	5955
16	1694	5956
16	1694	5957
16	1694	5958
16	1695	5959
16	1695	5960
16	1695	5961
16	1695	5962
16	1696	5963
16	1696	5964
16	1696	5965
16	1696	5966
16	1697	5967
16	1697	5968
16	1697	5969
16	1697	5970
16	1698	5971
16	1698	5972
16	1698	5973
16	1698	5974
16	1699	5975
16	1699	5976
16	1699	5977
16	1700	5978
16	1700	5979
16	1700	5980
16	1700	5981
16	1701	5982
16	1701	5983
16	1701	5984
16	1701	5985
16	1702	5986
16	1702	5987
16	1702	5988
16	1702	5989
16	1703	5990
16	1703	5991
16	1703	5992
16	1703	5993
16	1704	5994
16	1704	5995
16	1704	5996
16	1704	5997
16	1705	5998
16	1705	5999
16	1705	6000
16	1706	6001
16	1706	6002
16	1706	6003
16	1706	6004
16	1707	6005
16	1707	6006
16	1707	6007
16	1707	6008
16	1708	6009
16	1708	6010
16	1708	6011
16	1708	6012
16	1709	6013
16	1709	6014
16	1709	6015
16	1709	6016
16	1710	6017
16	1710	6018
16	1710	6019
16	1710	6020
16	1711	6021
16	1711	6022
16	1711	6023
16	1712	6024
16	1712	6025
16	1712	6026
16	1712	6027
16	1713	6028
16	1713	6029
16	1713	6030
16	1713	6031
16	1714	6032
16	1714	6033
16	1714	6034
16	1714	6035
16	1715	6036
16	1715	6037
16	1715	6038
16	1715	6039
16	1716	6040
16	1716	6041
16	1716	6042
16	1716	6043
16	1717	6044
16	1717	6045
16	1717	6046
16	1717	6047
16	1718	6048
16	1718	6049
16	1718	6050
16	1719	6051
16	1719	6052
16	1719	6053
16	1719	6054
16	1720	6055
16	1720	6056
16	1720	6057
16	1720	6058
16	1721	6059
16	1721	6060
16	1721	6061
16	1721	6062
16	1722	6063
16	1722	6064
16	1722	6065
16	1722	6066
16	1723	6067
16	1723	6068
16	1723	6069
16	1723	6070
16	1724	6071
16	1724	6072
16	1724	6073
16	1724	6074
16	1725	6075
16	1725	6076
16	1725	6077
16	1726	6078
16	1726	6079
16	1726	6080
16	1726	6081
16	1727	6082
16	1727	6083
16	1727	6084
16	1727	6085
16	1728	6086
16	1728	6087
16	1728	6088
16	1728	6089
16	1729	6090
16	1729	6091
16	1729	6092
16	1729	6093
16	1730	6094
16	1730	6095
16	1730	6096
16	1730	6097
16	1731	6098
16	1731	6099
16	1731	6100
16	1731	6101
16	1732	6102
16	1732	6103
16	1732	6104
16	1732	6105
16	1733	6106
16	1733	6107
16	1733	6108
16	1734	6109
16	1734	6110
16	1734	6111
16	1734	6112
16	1735	6113
16	1735	6114
16	1735	6115
16	1735	6116
16	1736	6117
16	1736	6118
16	1736	6119
16	1736	6120
16	1737	6121
16	1737	6122
16	1737	6123
16	1737	6124
16	1738	6125
16	1738	6126
16	1738	6127
16	1738	6128
16	1739	6129
16	1739	6130
16	1739	6131
16	1740	6132
16	1740	6133
16	1740	6134
16	1740	6135
16	1741	6136
16	1741	6137
16	1741	6138
16	1741	6139
16	1742	6140
16	1742	6141
16	1742	6142
16	1742	6143
16	1743	6144
16	1743	6145
16	1743	6146
16	1744	6147
16	1744	6148
16	1744	6149
16	1744	6150
16	1745	6151
16	1745	6152
16	1745	6153
16	1745	6154
16	1746	6155
16	1746	6156
16	1746	6157
16	1746	6158
16	1747	6159
16	1747	6160
16	1747	6161
16	1747	6162
16	1748	6163
16	1748	6164
16	1748	6165
16	1748	6166
16	1749	6167
16	1749	6168
16	1749	6169
16	1749	6170
16	1750	6171
16	1750	6172
16	1750	6173
16	1750	6174
16	1751	6175
16	1751	6176
16	1751	6177
16	1751	6178
16	1752	6179
16	1752	6180
16	1752	6181
16	1752	6182
16	1753	6183
16	1753	6184
16	1753	6185
16	1753	6186
16	1754	6187
16	1754	6188
16	1754	6189
16	1754	6190
16	1755	6191
16	1755	6192
16	1755	6193
16	1756	6194
16	1756	6195
16	1756	6196
16	1756	6197
16	1757	6198
16	1757	6199
16	1757	6200
16	1757	6201
16	1758	6202
16	1758	6203
16	1758	6204
16	1758	6205
16	1759	6206
16	1759	6207
16	1759	6208
16	1760	6209
16	1760	6210
16	1760	6211
16	1760	6212
16	1761	6213
16	1761	6214
16	1761	6215
16	1761	6216
16	1762	6217
16	1762	6218
16	1762	6219
16	1763	6220
16	1763	6221
16	1763	6222
16	1763	6223
16	1764	6224
16	1764	6225
16	1764	6226
16	1764	6227
16	1765	6228
16	1765	6229
16	1765	6230
16	1765	6231
16	1766	6232
16	1766	6233
16	1766	6234
16	1766	6235
16	1767	6236
16	1767	6237
16	1767	6238
16	1767	6239
16	1768	6240
16	1768	6241
16	1768	6242
16	1768	6243
16	1769	6244
16	1769	6245
16	1769	6246
16	1769	6247
16	1770	6248
16	1770	6249
16	1770	6250
16	1770	6251
16	1771	6252
16	1771	6253
16	1771	6254
16	1771	6255
16	1772	6256
16	1772	6257
16	1772	6258
16	1772	6259
16	1773	6260
16	1773	6261
16	1773	6262
16	1773	6263
16	1774	6264
16	1774	6265
16	1774	6266
16	1774	6267
16	1775	6268
16	1775	6269
16	1775	6270
16	1775	6271
16	1776	6272
16	1776	6273
16	1776	6274
16	1776	6275
16	1777	6276
16	1777	6277
16	1777	6278
16	1778	6279
16	1778	6280
16	1778	6281
16	1778	6282
16	1779	6283
16	1779	6284
16	1779	6285
16	1779	6286
16	1780	6287
16	1780	6288
16	1780	6289
16	1780	6290
16	1781	6291
16	1781	6292
16	1781	6293
16	1781	6294
16	1782	6295
16	1782	6296
16	1782	6297
16	1782	6298
16	1783	6299
16	1783	6300
16	1783	6301
16	1783	6302
16	1784	6303
16	1784	6304
16	1784	6305
16	1784	6306
16	1785	6307
16	1785	6308
16	1785	6309
16	1785	6310
16	1786	6311
16	1786	6312
16	1786	6313
16	1786	6314
16	1787	6315
16	1787	6316
16	1787	6317
16	1787	6318
16	1788	6319
16	1788	6320
16	1788	6321
16	1788	6322
16	1789	6323
16	1789	6324
16	1789	6325
16	1789	6326
16	1790	6327
16	1790	6328
16	1790	6329
16	1791	6330
16	1791	6331
16	1791	6332
16	1791	6333
16	1792	6334
16	1792	6335
16	1793	6336
16	1793	6337
16	1793	6338
16	1794	6339
16	1794	6340
16	1794	6341
16	1795	6342
16	1795	6343
16	1795	6344
16	1796	6345
16	1796	6346
16	1796	6347
16	1797	6348
16	1797	6349
16	1797	6350
16	1798	6351
16	1798	6352
16	1798	6353
16	1798	6354
16	1799	6355
16	1799	6356
16	1799	6357
16	1799	6358
16	1800	6359
16	1800	6360
16	1800	6361
16	1801	6362
16	1801	6363
16	1802	6364
16	1802	6365
16	1802	6366
16	1803	6367
16	1803	6368
16	1803	6369
16	1804	6370
16	1804	6371
16	1805	6372
16	1805	6373
16	1805	6374
16	1806	6375
16	1806	6376
16	1807	6377
16	1807	6378
16	1807	6379
16	1807	6380
16	1808	6381
16	1808	6382
16	1808	6383
16	1809	6384
16	1809	6385
16	1809	6386
16	1809	6387
16	1810	6388
16	1810	6389
16	1810	6390
16	1810	6391
16	1811	6392
16	1811	6393
16	1811	6394
16	1811	6395
16	1812	6396
16	1812	6397
16	1812	6398
16	1812	6399
16	1813	6400
16	1813	6401
16	1813	6402
16	1813	6403
16	1814	6404
16	1814	6405
16	1814	6406
16	1815	6407
16	1815	6408
16	1815	6409
16	1815	6410
16	1816	6411
16	1816	6412
16	1816	6413
16	1817	6414
16	1817	6415
16	1817	6416
16	1818	6417
16	1818	6418
16	1818	6419
16	1819	6420
16	1819	6421
16	1819	6422
16	1820	6423
16	1820	6424
16	1820	6425
16	1820	6426
16	1821	6427
16	1821	6428
16	1821	6429
16	1822	6430
16	1822	6431
16	1822	6432
16	1822	6433
16	1823	6434
16	1823	6435
16	1823	6436
16	1824	6437
16	1824	6438
16	1824	6439
16	1824	6440
16	1825	6441
16	1825	6442
16	1825	6443
16	1826	6444
16	1826	6445
16	1826	6446
16	1827	6447
16	1827	6448
16	1827	6449
16	1827	6450
16	1828	6451
16	1828	6452
16	1828	6453
16	1829	6454
16	1829	6455
16	1829	6456
16	1830	6457
16	1830	6458
16	1831	6459
16	1831	6460
16	1831	6461
16	1831	6462
16	1832	6463
16	1832	6464
16	1832	6465
16	1833	6466
16	1833	6467
16	1833	6468
16	1834	6469
16	1834	6470
16	1834	6471
16	1834	6472
16	1835	6473
16	1835	6474
16	1835	6475
16	1836	6476
16	1836	6477
16	1836	6478
16	1837	6479
16	1837	6480
16	1837	6481
16	1837	6482
16	1838	6483
16	1838	6484
16	1838	6485
16	1838	6486
16	1839	6487
16	1839	6488
16	1839	6489
16	1840	6490
16	1840	6491
16	1840	6492
16	1840	6493
16	1841	6494
16	1841	6495
16	1841	6496
16	1841	6497
16	1842	6498
16	1842	6499
16	1842	6500
16	1843	6501
16	1843	6502
16	1843	6503
16	1843	6504
16	1844	6505
16	1844	6506
16	1844	6507
16	1844	6508
16	1845	6509
16	1845	6510
16	1845	6511
16	1846	6512
16	1846	6513
16	1846	6514
16	1846	6515
16	1847	6516
16	1847	6517
16	1847	6518
16	1847	6519
16	1848	6520
16	1848	6521
16	1848	6522
16	1848	6523
16	1849	6524
16	1849	6525
16	1849	6526
16	1849	6527
16	1850	6528
16	1850	6529
16	1850	6530
16	1851	6531
16	1851	6532
16	1851	6533
16	1851	6534
16	1852	6535
16	1852	6536
16	1852	6537
16	1852	6538
16	1853	6539
16	1853	6540
16	1853	6541
16	1853	6542
16	1854	6543
16	1854	6544
16	1854	6545
16	1855	6546
16	1855	6547
16	1855	6548
16	1855	6549
16	1856	6550
16	1856	6551
16	1856	6552
16	1856	6553
16	1857	6554
16	1857	6555
16	1857	6556
16	1857	6557
16	1858	6558
16	1858	6559
16	1858	6560
16	1859	6561
16	1859	6562
16	1859	6563
16	1859	6564
16	1860	6565
16	1860	6566
16	1860	6567
16	1860	6568
16	1861	6569
16	1861	6570
16	1861	6571
16	1861	6572
16	1862	6573
16	1862	6574
16	1862	6575
16	1862	6576
16	1863	6577
16	1863	6578
16	1863	6579
16	1863	6580
16	1864	6581
16	1864	6582
16	1864	6583
16	1864	6584
16	1865	6585
16	1865	6586
16	1865	6587
16	1866	6588
16	1866	6589
16	1866	6590
16	1866	6591
16	1867	6592
16	1867	6593
16	1867	6594
16	1867	6595
16	1868	6596
16	1868	6597
16	1868	6598
16	1868	6599
16	1869	6600
16	1869	6601
16	1869	6602
16	1870	6603
16	1870	6604
16	1870	6605
16	1870	6606
16	1871	6607
16	1871	6608
16	1871	6609
16	1871	6610
16	1872	6611
16	1872	6612
16	1872	6613
16	1872	6614
16	1873	6615
16	1873	6616
16	1873	6617
16	1873	6618
16	1874	6619
16	1874	6620
16	1874	6621
16	1874	6622
16	1875	6623
16	1875	6624
16	1875	6625
16	1876	6626
16	1876	6627
16	1876	6628
16	1876	6629
16	1877	6630
16	1877	6631
16	1877	6632
16	1877	6633
16	1878	6634
16	1878	6635
16	1878	6636
16	1878	6637
16	1879	6638
16	1879	6639
16	1879	6640
16	1879	6641
16	1880	6642
16	1880	6643
16	1880	6644
16	1880	6645
16	1881	6646
16	1881	6647
16	1881	6648
16	1881	6649
16	1882	6650
16	1882	6651
16	1882	6652
16	1883	6653
16	1883	6654
16	1883	6655
16	1883	6656
16	1884	6657
16	1884	6658
16	1884	6659
16	1884	6660
16	1885	6661
16	1885	6662
16	1885	6663
16	1885	6664
16	1886	6665
16	1886	6666
16	1886	6667
16	1887	6668
16	1887	6669
16	1887	6670
16	1887	6671
16	1888	6672
16	1888	6673
16	1888	6674
16	1888	6675
16	1889	6676
16	1889	6677
16	1889	6678
16	1889	6679
16	1890	6680
16	1890	6681
16	1890	6682
16	1890	6683
16	1891	6684
16	1891	6685
16	1891	6686
16	1892	6687
16	1892	6688
16	1892	6689
16	1892	6690
16	1893	6691
16	1893	6692
16	1893	6693
16	1893	6694
16	1894	6695
16	1894	6696
16	1894	6697
16	1894	6698
16	1895	6699
16	1895	6700
16	1895	6701
16	1895	6702
16	1896	6703
16	1896	6704
16	1896	6705
16	1896	6706
16	1897	6707
16	1897	6708
16	1897	6709
16	1898	6710
16	1898	6711
16	1898	6712
16	1898	6713
16	1899	6714
16	1899	6715
16	1899	6716
16	1899	6717
16	1900	6718
16	1900	6719
16	1900	6720
16	1900	6721
16	1901	6722
16	1901	6723
16	1901	6724
16	1901	6725
16	1902	6726
16	1902	6727
16	1902	6728
16	1902	6729
16	1903	6730
16	1903	6731
16	1903	6732
16	1903	6733
16	1904	6734
16	1904	6735
16	1904	6736
16	1904	6737
16	1905	6738
16	1905	6739
16	1905	6740
16	1906	6741
16	1906	6742
16	1906	6743
16	1906	6744
16	1907	6745
16	1907	6746
16	1907	6747
16	1907	6748
16	1908	6749
16	1908	6750
16	1908	6751
16	1908	6752
16	1909	6753
16	1909	6754
16	1909	6755
16	1909	6756
16	1910	6757
16	1910	6758
16	1910	6759
16	1910	6760
16	1911	6761
16	1911	6762
16	1911	6763
16	1912	6764
16	1912	6765
16	1912	6766
16	1912	6767
16	1913	6768
16	1913	6769
16	1913	6770
16	1913	6771
16	1914	6772
16	1914	6773
16	1914	6774
16	1914	6775
16	1915	6776
16	1915	6777
16	1915	6778
16	1915	6779
16	1916	6780
16	1916	6781
16	1916	6782
16	1916	6783
16	1917	6784
16	1917	6785
16	1917	6786
16	1917	6787
16	1918	6788
16	1918	6789
16	1918	6790
16	1919	6791
16	1919	6792
16	1919	6793
16	1919	6794
16	1920	6795
16	1920	6796
16	1920	6797
16	1920	6798
16	1921	6799
16	1921	6800
16	1921	6801
16	1921	6802
16	1922	6803
16	1922	6804
16	1922	6805
16	1922	6806
16	1923	6807
16	1923	6808
16	1923	6809
16	1923	6810
16	1924	6811
16	1924	6812
16	1924	6813
16	1924	6814
16	1925	6815
16	1925	6816
16	1925	6817
16	1926	6818
16	1926	6819
16	1926	6820
16	1926	6821
16	1927	6822
16	1927	6823
16	1927	6824
16	1927	6825
16	1928	6826
16	1928	6827
16	1928	6828
16	1928	6829
16	1929	6830
16	1929	6831
16	1929	6832
16	1929	6833
16	1930	6834
16	1930	6835
16	1930	6836
16	1930	6837
16	1931	6838
16	1931	6839
16	1931	6840
16	1931	6841
16	1932	6842
16	1932	6843
16	1932	6844
16	1932	6845
16	1933	6846
16	1933	6847
16	1933	6848
16	1934	6849
16	1934	6850
16	1934	6851
16	1934	6852
16	1935	6853
16	1935	6854
16	1935	6855
16	1935	6856
16	1936	6857
16	1936	6858
16	1936	6859
16	1936	6860
16	1937	6861
16	1937	6862
16	1937	6863
16	1937	6864
16	1938	6865
16	1938	6866
16	1938	6867
16	1938	6868
16	1939	6869
16	1939	6870
16	1939	6871
16	1939	6872
16	1940	6873
16	1940	6874
16	1940	6875
16	1940	6876
16	1941	6877
16	1941	6878
16	1941	6879
16	1941	6880
16	1942	6881
16	1942	6882
16	1942	6883
16	1943	6884
16	1943	6885
16	1943	6886
16	1943	6887
16	1944	6888
16	1944	6889
16	1944	6890
16	1944	6891
16	1945	6892
16	1945	6893
16	1945	6894
16	1945	6895
16	1946	6896
16	1946	6897
16	1946	6898
16	1946	6899
16	1947	6900
16	1947	6901
16	1947	6902
16	1947	6903
16	1948	6904
16	1948	6905
16	1948	6906
16	1948	6907
16	1949	6908
16	1949	6909
16	1949	6910
16	1949	6911
16	1950	6912
16	1950	6913
16	1950	6914
16	1951	6915
16	1951	6916
16	1951	6917
16	1951	6918
16	1952	6919
16	1952	6920
16	1952	6921
16	1952	6922
16	1953	6923
16	1953	6924
16	1953	6925
16	1953	6926
16	1954	6927
16	1954	6928
16	1954	6929
16	1954	6930
16	1955	6931
16	1955	6932
16	1955	6933
16	1955	6934
16	1956	6935
16	1956	6936
16	1956	6937
16	1956	6938
16	1957	6939
16	1957	6940
16	1957	6941
16	1957	6942
16	1958	6943
16	1958	6944
16	1958	6945
16	1959	6946
16	1959	6947
16	1959	6948
16	1959	6949
16	1960	6950
16	1960	6951
16	1960	6952
16	1960	6953
16	1961	6954
16	1961	6955
16	1961	6956
16	1961	6957
16	1962	6958
16	1962	6959
16	1962	6960
16	1962	6961
16	1963	6962
16	1963	6963
16	1963	6964
16	1963	6965
16	1964	6966
16	1964	6967
16	1964	6968
16	1964	6969
16	1965	6970
16	1965	6971
16	1965	6972
16	1965	6973
16	1966	6974
16	1966	6975
16	1966	6976
16	1967	6977
16	1967	6978
16	1967	6979
16	1967	6980
16	1968	6981
16	1968	6982
16	1968	6983
16	1968	6984
16	1969	6985
16	1969	6986
16	1969	6987
16	1969	6988
16	1970	6989
16	1970	6990
16	1970	6991
16	1970	6992
16	1971	6993
16	1971	6994
16	1971	6995
16	1971	6996
16	1972	6997
16	1972	6998
16	1972	6999
16	1972	7000
16	1973	7001
16	1973	7002
16	1973	7003
16	1973	7004
16	1974	7005
16	1974	7006
16	1974	7007
16	1974	7008
16	1975	7009
16	1975	7010
16	1975	7011
16	1975	7012
16	1976	7013
16	1976	7014
16	1976	7015
16	1977	7016
16	1977	7017
16	1977	7018
16	1977	7019
16	1978	7020
16	1978	7021
16	1978	7022
16	1978	7023
16	1979	7024
16	1979	7025
16	1979	7026
16	1979	7027
16	1980	7028
16	1980	7029
16	1980	7030
16	1980	7031
16	1981	7032
16	1981	7033
16	1981	7034
16	1981	7035
16	1982	7036
16	1982	7037
16	1982	7038
16	1982	7039
16	1983	7040
16	1983	7041
16	1983	7042
16	1983	7043
16	1984	7044
16	1984	7045
16	1984	7046
16	1984	7047
16	1985	7048
16	1985	7049
16	1985	7050
16	1985	7051
16	1986	7052
16	1986	7053
16	1986	7054
16	1987	7055
16	1987	7056
16	1987	7057
16	1987	7058
16	1988	7059
16	1988	7060
16	1988	7061
16	1988	7062
16	1989	7063
16	1989	7064
16	1989	7065
16	1989	7066
16	1990	7067
16	1990	7068
16	1990	7069
16	1990	7070
16	1991	7071
16	1991	7072
16	1991	7073
16	1991	7074
16	1992	7075
16	1992	7076
16	1992	7077
16	1992	7078
16	1993	7079
16	1993	7080
16	1993	7081
16	1994	7082
16	1994	7083
16	1994	7084
16	1994	7085
16	1995	7086
16	1995	7087
16	1995	7088
16	1995	7089
16	1996	7090
16	1996	7091
16	1996	7092
16	1996	7093
16	1997	7094
16	1997	7095
16	1997	7096
16	1998	7097
16	1998	7098
16	1998	7099
16	1998	7100
16	1999	7101
16	1999	7102
16	1999	7103
16	1999	7104
16	2000	7105
16	2000	7106
16	2000	7107
16	2000	7108
16	2001	7109
16	2001	7110
16	2001	7111
16	2001	7112
16	2002	7113
16	2002	7114
16	2002	7115
16	2003	7116
16	2003	7117
16	2003	7118
16	2003	7119
16	2004	7120
16	2004	7121
16	2004	7122
16	2004	7123
16	2005	7124
16	2005	7125
16	2005	7126
16	2005	7127
16	2006	7128
16	2006	7129
16	2006	7130
16	2006	7131
16	2007	7132
16	2007	7133
16	2007	7134
16	2007	7135
16	2008	7136
16	2008	7137
16	2008	7138
16	2008	7139
16	2009	7140
16	2009	7141
16	2009	7142
16	2010	7143
16	2010	7144
16	2010	7145
16	2010	7146
16	2011	7147
16	2011	7148
16	2011	7149
16	2011	7150
16	2012	7151
16	2012	7152
16	2012	7153
16	2012	7154
16	2013	7155
16	2013	7156
16	2013	7157
16	2013	7158
16	2014	7159
16	2014	7160
16	2014	7161
16	2014	7162
16	2015	7163
16	2015	7164
16	2015	7165
16	2016	7166
16	2016	7167
16	2016	7168
16	2016	7169
16	2017	7170
16	2017	7171
16	2017	7172
16	2017	7173
16	2018	7174
16	2018	7175
16	2018	7176
16	2018	7177
16	2019	7178
16	2019	7179
16	2019	7180
16	2019	7181
16	2020	7182
16	2020	7183
16	2020	7184
16	2020	7185
16	2021	7186
16	2021	7187
16	2021	7188
16	2021	7189
16	2022	7190
16	2022	7191
16	2022	7192
16	2022	7193
16	2023	7194
16	2023	7195
16	2023	7196
16	2023	7197
16	2024	7198
16	2024	7199
16	2024	7200
16	2025	7201
16	2025	7202
16	2025	7203
16	2025	7204
16	2026	7205
16	2026	7206
16	2026	7207
16	2026	7208
16	2027	7209
16	2027	7210
16	2027	7211
16	2027	7212
16	2028	7213
16	2028	7214
16	2028	7215
16	2028	7216
16	2029	7217
16	2029	7218
16	2029	7219
16	2029	7220
16	2030	7221
16	2030	7222
16	2030	7223
16	2030	7224
16	2031	7225
16	2031	7226
16	2031	7227
16	2031	7228
16	2032	7229
16	2032	7230
16	2032	7231
16	2032	7232
16	2033	7233
16	2033	7234
16	2033	7235
16	2033	7236
16	2034	7237
16	2034	7238
16	2034	7239
16	2034	7240
16	2035	7241
16	2035	7242
16	2035	7243
16	2036	7244
16	2036	7245
16	2036	7246
16	2036	7247
16	2037	7248
16	2037	7249
16	2037	7250
16	2037	7251
16	2038	7252
16	2038	7253
16	2038	7254
16	2038	7255
16	2039	7256
16	2039	7257
16	2039	7258
16	2039	7259
16	2040	7260
16	2040	7261
16	2040	7262
16	2040	7263
16	2041	7264
16	2041	7265
16	2041	7266
16	2041	7267
16	2042	7268
16	2042	7269
16	2042	7270
16	2042	7271
16	2043	7272
16	2043	7273
16	2043	7274
16	2044	7275
16	2044	7276
16	2044	7277
16	2044	7278
16	2045	7279
16	2045	7280
16	2045	7281
16	2045	7282
16	2046	7283
16	2046	7284
16	2046	7285
16	2046	7286
16	2047	7287
16	2047	7288
16	2047	7289
16	2047	7290
16	2048	7291
16	2048	7292
16	2048	7293
16	2048	7294
16	2049	7295
16	2049	7296
16	2049	7297
16	2049	7298
16	2050	7299
16	2050	7300
16	2050	7301
16	2050	7302
16	2051	7303
16	2051	7304
16	2051	7305
16	2051	7306
16	2052	7307
16	2052	7308
16	2052	7309
16	2053	7310
16	2053	7311
16	2053	7312
16	2053	7313
16	2054	7314
16	2054	7315
16	2054	7316
16	2054	7317
16	2055	7318
16	2055	7319
16	2055	7320
16	2055	7321
16	2056	7322
16	2056	7323
16	2056	7324
16	2056	7325
16	2057	7326
16	2057	7327
16	2057	7328
16	2058	7329
16	2058	7330
16	2058	7331
16	2058	7332
16	2059	7333
16	2059	7334
16	2059	7335
16	2059	7336
16	2060	7337
16	2060	7338
16	2060	7339
16	2060	7340
16	2061	7341
16	2061	7342
16	2061	7343
16	2061	7344
16	2062	7345
16	2062	7346
16	2062	7347
16	2062	7348
16	2063	7349
16	2063	7350
16	2063	7351
16	2063	7352
16	2064	7353
16	2064	7354
16	2064	7355
